tweet_id,content,label
tweet_26424,watching Bones with Naty. Have made her a fan! Mission convert Naty: Success...now onto Mission convert Meagan,6
tweet_26425,@Rockstar_Sid I did  $3 for a full length video. Not bad,3
tweet_26426,On her way home from prom  so fun!,7
tweet_26427,oh about you lol sorry my minds always on you,5
tweet_26428,@Suzyqbee10 I told you ... big head.,3
tweet_26429,See FTSK tonight in Grand Rapids,4
tweet_26430,@BrainiacSociety have fun at the viper room tomorrow night  i know the fam out there will be in attendance to support all of yall,7
tweet_26431,@devyra lol you always make me happy.  i promise i won't. lol its only 1 silly. you are up late too my friend,9
tweet_26432,@khasabadmemory thanks for teaching me how to play a part of that song,6
tweet_26433,@SweetAmes - SO.... yeah. I VERY much appreciate that.,6
tweet_26434,been high azza bitch all day.... was goody... i missed u twitter,1
tweet_26435,@DebbieFletcher Happy Mothers Day! i hope tom got you something special! enjoy day!  xo,9
tweet_26436,"@stacyyuu your mom, actually",3
tweet_26437,@AnnaMariaPdT Hey!  Who are you closest to among all the Disney stars?  [I'm a Filipno too. D],3
tweet_26438,Mariana ~ Photography by Cassone's May 2009 Feature http://bit.ly/E2bjm  - Thanks so much,9
tweet_26439,gotta hit the hay y'all. big day with the kiddos 2maro. i love being a mommy  much love-- lil,4
tweet_26440,@Alexxstar wow thot we'd lost ya lol lol,5
tweet_26441,The kids were awesome today! They loved the face painting!,6
tweet_26442,@doc18 awesome! cheers man! don't know if i'll have much money left after todays shopping spree though!,6
tweet_26443,@SFOBear Goodnight!!!!!!,5
tweet_26444,@cacsb911 thank you cici  right back at ya!,6
tweet_26445,"I forgot, Happy Mom's day.",6
tweet_26446,"Beautiful sunny mornig here in London, time for the morning meditation and some inspired living  http://ff.im/2L36n",4
tweet_26447,Well then andy i dont think you should date me,4
tweet_26448,Michael Cera has a new movie!,9
tweet_26449,is resting. ahhhhh. I feel good,9
tweet_26450,Ryan Stiles is still the funniest man ever. Got some great news and some not great news tonight. So happy I could burst,9
tweet_26451,@howie_d It's a pleassure making you both smile.  Have a nice day and you are making me smile as well being on twitter.. aahhh nice..,9
tweet_26452,Drinking bud light lime,3
tweet_26453,"@yuyaymimi Okay, make sure he's alright kk? Cuidalo. Let him know he's a got friend in us aha..",5
tweet_26454,dang ya'll mothers day already. goodnight twitter world. i start shooting monday.,3
tweet_26455,@jespern Oops! I got taken ...,4
tweet_26456,"@superannuation haha i'll keep that in mind  so far, i reckon i have enough money to stop my hair greying when i retire ;D",9
tweet_26457,i dont know why i follow sme of the ppl that i do... they e anoying and boring. * note to self -unfollow peeps on monday morning,8
tweet_26458,might be at cornerstone this year,3
tweet_26459,"@DavidArchie : Hi, i think u should try Ph? in Vietnam, it's really quite delicious",7
tweet_26460,@HornyMe I was kiddin' with you. Shy is not a word i'd use to describe me,7
tweet_26461,/ happy mommy's day,9
tweet_26462,@PsychoBeauty word?? ima be there this summer....just move back with me  lol,9
tweet_26463,yum - mother's day lunch at The Food Business in Burnside was delicious! such a gorgeous day,9
tweet_26464,@hockeygal4ever SSSSSSSSSSMACK!!!! Get back at it girl!  Are you doing WW?,3
tweet_26465,"@KManCOBHC he has been really brave but this is the best thing to do - now he can rest and get better. Get well soon, Alexi",1
tweet_26466,@camerontdf Happy Birthday  Hope you enjoyed us singing to you Wednesday &lt;3,6
tweet_26467,"This is the best E-commerce site, I hope you've watched the big bang theory. http://www.pennyblossoms.com/ Please hit &quot;buy now&quot;",9
tweet_26468,wearing spidey boxers,3
tweet_26469,Daniel has won DSDS. His voice is great.,6
tweet_26470,@gk2007: bibi em  Th? lï¿½ 1 chï¿½m dï¿½u ?ï¿½ ra ?i...,0
tweet_26471,Music soothes the soul...,1
tweet_26472,listening to jubey snoring on the phone  hehe goodnight,9
tweet_26473,@christinawrites look who I found just for you  ---&gt;  http://twitter.com/DJT2009,11
tweet_26474,"@ferrao California waiting, every little thing's gotta be just right ? Putz, adoro essa banda",9
tweet_26475,@andcasey lol we should start a group lol the slut sisters,3
tweet_26476,@vimoh there are other signs too  of twitter addiction!!  Levels from 1 to 6.... LOL I am probably on level 4 ... lol,7
tweet_26477,"@ChesterBaker not so awesome now, huh? LOL",7
tweet_26478,love the sweet g'nights every night,6
tweet_26479,"@ScottATaylor Other than that, you are totally bereft of faults in every way",2
tweet_26480,@solangeknowles And that's what makes you an amAzing MOTHER  HAPPY MOTHERS DAY SOLO!! LUV YA!!,4
tweet_26481,Happy mothers day to all of you amazing moms!! Hope you have a wonderful day with your loved ones. You deserve it!!  You do a great job!,6
tweet_26482,@sanda86 ummm.. sure! i miss ya'll alot too.  i think you know who i meant.,1
tweet_26483,faith and daphne,3
tweet_26484,@DanniPandemos ok .... Here 409 is a cleaning soln .... Blah.... Over and out,10
tweet_26485,"Wow.... I thought we'd only be gaming for 8 hours but here I am 13 hours later seeing the last person out. &lt;_&lt; Long session, but fun.",7
tweet_26486,Still bored but not long now till the next tour date,3
tweet_26487,"@tomricci And how!  It's already been 1 year, it'll be WWDC 2010 before you know it.",5
tweet_26488,I'm Still Celebrating My Bday Even Though It Was Friday,9
tweet_26489,...and for the record...this is the best its ever felt not to cross anything off my &quot;to do&quot; list at the end of the day,4
tweet_26490,@mattmarquess may I please have a couple promo codes to your EA apps? Thanks so much!,3
tweet_26491,@jtimberlake Very funny Thanks,7
tweet_26492,@Idolfanaddict haha. u can look up best week ever podcast on iTunes. it is May 1 episode  he seems more relaxed &amp; funnier than on Idol.,11
tweet_26493,I had a super cool dream last night. @TheEllenShow asked me and @danify to be on her show. Wooowww.  *hopes it will come true* ),9
tweet_26494,"@Seicra_The_BC well, in the end, everyone's happy (most of the time)",9
tweet_26495,Just used my last DVD-R for the Windows 7 ISO. Next batch will be Lightscribe dicsc - I want to see how that works,9
tweet_26496,@wolfchild59  heheheheh... lol... I always figured he'd send them your way if he got any dupes... I felt bad not sending him stuff...,1
tweet_26497,surprisingly had a wonderful day,5
tweet_26498,"reality needs to check in. schools over. time to party  not tonight tho, im going to bed. night, night.",11
tweet_26499,@TracyAnn_W Happy Stopping by to wish you a Happy Mother's Day. Tracy   Looking forward to meeting you at the concert.  Hugs....Joy,4
tweet_26500,Oh Mother - Christina Aguilera. Happy Mothers' Day to all the mamas!  ilovemymommy! &lt;3,6
tweet_26501,"@mexecution your right, it is a great plant  i love it",6
tweet_26502,@BarryManilow Not been on for a while eh Barry lol.Tweet deck is like prehistoric lol,9
tweet_26503,@limeice I saw the pic. You surely don't look like Amisha Patel nor like a mum of one,3
tweet_26504,"I am so grateful I am your daughter!  Happy Mother's Day, Okasan.  Thank you for everything... always!",6
tweet_26505,"Had a BLAST this weekend with my sweet girls in Vancouver, watching my awesome Celtic lads... AND I got to see Alissa! Now I'm home",6
tweet_26506,@FoOie yea just fun dive..a bit scary sometimes but fun.  u like diving?,1
tweet_26507,"Just had a great study time followed by a delicious Japanese meal with Arty! Now, trying to get back into the study mood",9
tweet_26508,@crazyness  o sweet i saw him last year with kenny &amp; sugarland will be with kenny this year.. i have seen them b4... love them.. gknight,6
tweet_26509,@backpackerinoz I don't like fishfingers. I don't like fish or seafood really. But enjoy it,8
tweet_26510,Stack on deck patron and sprite on ice baby he said I can have whatever I like... Right @ajaleigh?,9
tweet_26511,@burbleon hope your dreams don't come true,7
tweet_26512,@LimeIce *happy to help*,9
tweet_26513,@cherrythegreat hay naku!!madaya ka talaga ah hehe ..hey happy mothers day to your mom nga pala  @baditz and to your mom also,9
tweet_26514,@kerkat28 i posted it! let me know what you think? theres a really cute cut out in the back too.,9
tweet_26515,@nikki_78 yes i have to agree it does,4
tweet_26516,Happy Mother's Day to all the mommies,6
tweet_26517,joininghe bandwagon.... wheeeeeeeeeeee.,2
tweet_26518,@EdoCH thanks!! Yes!! A lot!,6
tweet_26519,Watching some movie and playin on my computer.,2
tweet_26520,@WollemiPine Or nudge the partner! Good birthday/ christmas/ I just want to buy you something gift!,6
tweet_26521,@jonathanfields Does The Game by Neil Strauss count? Those guys seemed to do lots of persuading,3
tweet_26522,@Shannannagin haha. Thanks Shannon.  3 out of 5 boats got first.,6
tweet_26523,"@oscarrplz thanks oscc  i have been changing it up lately, and I like this layout the most &lt;33",9
tweet_26524,Thinkin' Twitter is interesting.,7
tweet_26525,My friends are awesome! @JNBlack @koreantomcruise -- and the non Twitter ones here right now too!!,3
tweet_26526,@jimmietryon You can use it for #iPhone app dev.,4
tweet_26527,@BB517  so far surprisingly good responses. My dad offered to airbrush the old logo on the wall..but I think that might be overkill,11
tweet_26528,@emilyjonesmusic  awww thank you,9
tweet_26529,"Just for fun: Jessica Alba weekly Twitter follower count: 35,138 (+5,468). This is starting to look like a movement.  @RealJessicaAlba",7
tweet_26530,slept for 11 hours after an exhausting but a fun fun out of town trip. high for the day so far? woke up to good ol' fried chicken,7
tweet_26531,@mileycyrus tell everybody i said happy mothers day!  love ya! #1 fan love you miley you rock,6
tweet_26532,shes so cute when shes sleepy,6
tweet_26533,"I'm addicted to the Jonas Brothers' new single 'Paranoid'! It's awesome!! If you haven't heard it already, go check it out!!",6
tweet_26534,@MariahCarey Happy Mom's Day!  Here in Spain it was last Sunday!! Any hint of when the first single will be out on radio? LYM!!  Mini,6
tweet_26535,I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9,6
tweet_26536,Mothers day today!,6
tweet_26537,A post on my Warhammer blog for anyone interested  http://bit.ly/Uwl7M,3
tweet_26538,Drivin home and listenin to 50! fucking lightweights! left me stag! bullshit!  love you though  especially you toesha  haha HA!,9
tweet_26539,"It seems like everyone us watching X-Men now, I feel like I've started a revolution  feels nice",9
tweet_26540,Happy Mother's Day to all the moms out there! Just finished having lunch with my  relatives. I wuv you mommy and granny.  HAHAHA.,6
tweet_26541,"PB&amp;J makes me happier than anything else in the world  I love that when I'm tired, my demands are so simply met",11
tweet_26542,still awake.. will get some sleep i have to drive to Fortuna early.. Red Bull will guide me,7
tweet_26543,@bethharperwalsh @TaiLi22 @thesolutions @hippiekat from g's to gents season 1,11
tweet_26544,I finished a bit of sketching.... and now to some writing!,3
tweet_26545,this one goes out to Jimmy Fallon and Justin Timberlake...doin' their Gibb Bros show on SNL  ? http://blip.fm/~5z1vd,9
tweet_26546,"for some strange reason, 'paranoid' sounds like U2. but i love them too, so it's aaaaall good.",9
tweet_26547,"@osulop I didnt mind the movie myself, may be because Im not that big a fangirl myself",3
tweet_26548,Finally home  Gonna hit the hay n sleep till noon lol,11
tweet_26549,@ MsRobynp  thank u for that,4
tweet_26550,@Scarlettx3 omg i forgot about that! you lucky thing! hope you have fun!!  x,9
tweet_26551,Missing @smartbrain from BKK na.,1
tweet_26552,"just at home, not much going on, had a long day",3
tweet_26553,up way too early for a sunday.. watching old episodes of grey's,3
tweet_26554,@glennguan your test works fine for me  tweetdeck is so cool eh?,11
tweet_26555,@RetroRewind working out to your station - cool. Love yer music  kk back to the sweating part .....lol l8a xxx,9
tweet_26556,"Bye. Tekzilla, then revision.",4
tweet_26557,@crazymadzy hahahahah!! 04 would be the chief contributors. lol.,7
tweet_26558,happy 1 year! &lt;3,6
tweet_26559,wants to greet all the moms a Happy Mother's Day!!,6
tweet_26560,@kevincriz http://twitpic.com/4wh5x - LUCKY! I'm so jealous even though I don't like her that much,0
tweet_26561,@anyidiot I think we could be related,4
tweet_26562,is getting ready for an awesome service!  - http://tweet.sg,9
tweet_26563,@yvasquez82 Thank you sister!!,9
tweet_26564,@kristen7cream well done!!,0
tweet_26565,happy mother's to all the moms out there..,6
tweet_26566,@rainbowmonkeys_ that is not even a question. when/when is the question,3
tweet_26567,that was a fun bacontaco night,9
tweet_26568,"D-group Saturday's, with a little bit of football, an hour nap, 3 hours of soccer, basketball in the TSU and Yogurtland... Life's Good",9
tweet_26569,@TheRealYungBerg u said u was gonna follow  its nita from ur live chat,3
tweet_26570,need to leave now.. tweet laters,3
tweet_26571,Happy Mothers Day,1
tweet_26572,ok ok ok yall do me 1 more favor..... plz follow @dopeguhxfresh  .... i'll owe u lol,0
tweet_26573,"@chachada1 Yeah im following you, Hun! Goodnight",9
tweet_26574,"@keirajonas LATER! fine   YOUmissed joe on bebo, he was online x]",3
tweet_26575,"@alextuthreefour Well, maybe you should ask yr cousin to get you a shoutout video or something. Btw, I'm just randomly replying to people",3
tweet_26576,"Not to worry, noone got that one. Next question starts in 1 minute, get your thinking caps on",4
tweet_26577,Happy Mother's Day to all the moms out there!,9
tweet_26578,"@wicked12 So, the official transition from Donathan to Danathan has occurred?  Want 2 sell me ur shirt?",3
tweet_26579,@baconvodka Alternate name for a &quot;Bacon Mary&quot;... A &quot;Bloody Piggy!&quot; ;) (I have to give my boyfriend credit for that idea!),5
